osm_id,osm_name,osm_type,hfr_id,hfr_name,hfr_type,hfr_lga,probability,decision,factor_name,factor_geo,distance_km,type_agree,explanation
node/2923098159,Tsara Primary Health Centre,PHC,f42a333a-456f-4ec6-a505-535a166d38d2,Tsara Primary Health Center,PHC,Rogo,0.9824,match,1.0,0.9987,0.002,True,name 100%; 0.0 km apart; type match
node/2923263866,Dayaso Health Post,HEALTH_POST,e71963b3-e30d-41af-ad2f-ea261d205416,Dayaso Health Post,HEALTH_POST,Rogo,0.9824,match,1.0,0.9976,0.004,True,name 100%; 0.0 km apart; type match
node/2923263868,Gwangwan Primary Health Centre,PHC,04c311af-bd0a-4805-8d39-5b0a046d5104,Gwangwan Health Clinic,CLINIC,Rogo,0.9824,match,1.0,0.9979,0.003,False,name 100%; 0.0 km apart; type differs
node/2923263869,Hago Primary Health Centre,PHC,88fea611-bd5d-42aa-a269-a8a6b37643bc,Hago Health Post,HEALTH_POST,Rogo,0.9824,match,1.0,0.9978,0.003,False,name 100%; 0.0 km apart; type differs
node/2923263870,Ruwan Bago Health Post,HEALTH_POST,f71de7ca-edf6-4618-9c08-57ce46852a7c,Ruwan Bago Health Post,HEALTH_POST,Rogo,0.9824,match,1.0,0.9987,0.002,True,name 100%; 0.0 km apart; type match
node/2923263871,Sundu Health Post,HEALTH_POST,02af41ec-4d81-4371-b94c-fa3fb3c33481,Sundu Health Post,HEALTH_POST,Rogo,0.9824,match,1.0,0.9923,0.012,True,name 100%; 0.0 km apart; type match
node/2923263872,Tudun Magaji Health Post,HEALTH_POST,c91fc72b-14af-4287-9922-3d9e728b5027,Tudun Magaji Health Post,HEALTH_POST,Rogo,0.9824,match,1.0,0.9976,0.004,True,name 100%; 0.0 km apart; type match
node/2923263873,Unguwar Liman Health Post,HEALTH_POST,0d65d4d3-7a63-4c41-8c43-95808dd5f752,Unguwar Liman Health Post,HEALTH_POST,Rogo,0.9824,match,1.0,0.9988,0.002,True,name 100%; 0.0 km apart; type match
node/2923263874,Unguwar Malam Amadu Health Post,HEALTH_POST,1bb9e7eb-1729-4e03-86e9-5893c928c043,Unguwar Mallam Amadu Health Post,HEALTH_POST,Rogo,0.9824,match,0.99,0.9982,0.003,True,name 99%; 0.0 km apart; type match
node/2923366080,Kauyen Liman Health Post,HEALTH_POST,9c8186d4-5f7e-463a-8a1a-e61d20c28bc3,Kauyen Liman Health Post,HEALTH_POST,Rogo,0.9824,match,1.0,0.999,0.001,True,name 100%; 0.0 km apart; type match
node/2923366082,Tsohuwar Rogo Health Post,HEALTH_POST,7e19dd21-2088-48a0-a011-27c0f43d8e45,Tsohuwar Rogo Health Post,HEALTH_POST,Rogo,0.9824,match,1.0,0.9949,0.008,True,name 100%; 0.0 km apart; type match
node/2923366083,Zoza Health Post,HEALTH_POST,4ecd3514-717f-4389-b32c-1679fc4c6df9,Zoza Health Post,HEALTH_POST,Rogo,0.9824,match,1.0,0.9971,0.004,True,name 100%; 0.0 km apart; type match
node/2923485905,Jajaye Primary Health Centre,PHC,f5775af9-3c06-4b4a-bcca-65c76e194c1d,Jajaye Health Post,HEALTH_POST,Rogo,0.9824,match,1.0,0.9909,0.014,False,name 100%; 0.0 km apart; type differs
node/2923485907,Maska Health Post,HEALTH_POST,8cdfeefc-310b-46b2-90c8-05363bb3c956,Maska Health Post,HEALTH_POST,Kiru,0.9824,match,1.0,0.9974,0.004,True,name 100%; 0.0 km apart; type match
node/2923512474,Sagondare Health Post,HEALTH_POST,c64e442b-af5b-4f56-a36a-27f191f7c95d,Sagondare Health Post,HEALTH_POST,Rogo,0.9824,match,1.0,0.9983,0.003,True,name 100%; 0.0 km apart; type match
node/2923512475,Yanoko Primary Health Centre,PHC,9ebe1bcc-0a97-4389-ac0a-92b335ab2332,Yanoko Health Post,HEALTH_POST,Rogo,0.9824,match,1.0,0.9992,0.001,False,name 100%; 0.0 km apart; type differs
node/2923573777,Daura Health Post,HEALTH_POST,c0886de9-aa23-436b-a898-78162a0662ed,Daura Health Post,HEALTH_POST,Karaye,0.9824,match,1.0,0.9967,0.005,True,name 100%; 0.0 km apart; type match
node/2923573778,Dederi Health Post,HEALTH_POST,45431af6-d943-4ae5-97db-4228b63ad365,Dederi Health Post,HEALTH_POST,Karaye,0.9824,match,1.0,0.9982,0.003,True,name 100%; 0.0 km apart; type match
node/2923573780,Kadafa Health Post,HEALTH_POST,febac108-3ee9-45f9-b9b8-1660977f28d7,Kadafa Health Post,HEALTH_POST,Karaye,0.9824,match,1.0,0.9995,0.001,True,name 100%; 0.0 km apart; type match
node/2923573783,Kurugu Health Post,HEALTH_POST,a79383f9-0f19-4c24-8ca3-e10875894e44,Kurugu Health Post,HEALTH_POST,Karaye,0.9824,match,1.0,0.9985,0.002,True,name 100%; 0.0 km apart; type match
node/2923573784,Sabon Birni Primary Health Centre,PHC,ff7c30a5-7779-44a4-ae22-ac61667228c4,Sabon Birni Health Post,HEALTH_POST,Gwarzo,0.9824,match,1.0,0.9977,0.003,False,name 100%; 0.0 km apart; type differs
node/2923573785,Sabon Fegi Health Post,HEALTH_POST,2aa8f29f-39fd-4fe2-8c6f-e32e1b5e1c07,Sabon Fegi Health Post,HEALTH_POST,Karaye,0.9824,match,1.0,0.9982,0.003,True,name 100%; 0.0 km apart; type match
node/2923573789,Tumfafi Health Post,HEALTH_POST,d3b185dc-e387-45b6-95ba-19671864c74b,Tumfafi Health Post,HEALTH_POST,Gwarzo,0.9824,match,1.0,0.9991,0.001,True,name 100%; 0.0 km apart; type match
node/2923573793,Unguwar Tofa Health Post,HEALTH_POST,6a4db786-fc04-4bd8-85ad-74091a02db9b,Unguwar Tofa Health Post,HEALTH_POST,Karaye,0.9824,match,1.0,0.9964,0.005,True,name 100%; 0.0 km apart; type match
node/2923599549,Dariyar Shere Primary Health Centre,PHC,0cd5e232-b12a-4b26-88ff-bb6b7129c908,Dariyar Shere Health Post,HEALTH_POST,Doguwa,0.9824,match,1.0,0.9986,0.002,False,name 100%; 0.0 km apart; type differs
node/2923599550,Dokar Sati Health Post,HEALTH_POST,3a01308b-c958-4b01-af3d-f6edb5e7e745,Dokar Sati Health Post,HEALTH_POST,Doguwa,0.9824,match,1.0,0.9948,0.008,True,name 100%; 0.0 km apart; type match
node/2923599554,Mekwandira Health Post,HEALTH_POST,3fba42d9-b000-47b8-9f25-9cf793a0e9fb,Mekwandira Health Post,HEALTH_POST,Doguwa,0.9824,match,1.0,0.9961,0.006,True,name 100%; 0.0 km apart; type match
node/2925699883,Alhazawa Health Post,HEALTH_POST,ea655d77-4445-48cc-9289-d45e088b7827,Alhazawa Health Post,HEALTH_POST,Kiru,0.9824,match,1.0,0.9995,0.001,True,name 100%; 0.0 km apart; type match
node/2925699884,Bargoni Health Post,HEALTH_POST,7d592a2e-9161-45be-81bf-217e7702d5e1,Bargoni Health Post,HEALTH_POST,Kiru,0.9824,match,1.0,0.9996,0.001,True,name 100%; 0.0 km apart; type match
node/2925699885,Baskore Health Post,HEALTH_POST,718036b1-4859-4052-b745-38f2870a1d55,Baskore Health Post,HEALTH_POST,Kabo,0.9824,match,1.0,0.9998,0.0,True,name 100%; 0.0 km apart; type match
node/2925699886,Dashi Health Post,HEALTH_POST,06d2e8b4-afd0-4b5c-84a1-e9b3425a9742,Dashi Health Post,HEALTH_POST,Kiru,0.9824,match,1.0,0.9995,0.001,True,name 100%; 0.0 km apart; type match
node/2925699887,Dugabau Primary Health Centre,PHC,a4df570b-3847-4804-b003-76b63118d3d3,Dugabau Health Clinic,CLINIC,Kabo,0.9824,match,1.0,0.9989,0.002,False,name 100%; 0.0 km apart; type differs
node/2925699889,Gazan Health Post,HEALTH_POST,c55365fd-5de9-475d-8afd-035ad8b636cd,Gazan Health Post,HEALTH_POST,Kiru,0.9824,match,1.0,0.999,0.002,True,name 100%; 0.0 km apart; type match
node/2925699891,Husama Health Post,HEALTH_POST,b2e73261-3785-48c4-acf0-b6a43fd17799,Husama Health Post,HEALTH_POST,Karaye,0.9824,match,1.0,1.0,0.0,True,name 100%; 0.0 km apart; type match
node/2925699896,Kanwa Health Post,HEALTH_POST,7ed2e218-2aac-4b88-b5e1-89a0a8028c6d,Kanwa Health Post,HEALTH_POST,Kabo,0.9824,match,1.0,0.9993,0.001,True,name 100%; 0.0 km apart; type match
node/2925699900,Masanawa Health Post,HEALTH_POST,7530ba55-91bc-42ca-bfd1-0c73a75247ff,Masanawa Health Post,HEALTH_POST,Kabo,0.9824,match,1.0,0.9988,0.002,True,name 100%; 0.0 km apart; type match
node/2925701101,Unguwar Turaki Health Post,HEALTH_POST,b07b3c08-c99b-439f-83df-577e96592937,Unguwar Turaki Health Post,HEALTH_POST,Kabo,0.9824,match,1.0,0.9993,0.001,True,name 100%; 0.0 km apart; type match
node/2925701102,Walawa Health Post,HEALTH_POST,76ac85eb-ee50-43c1-8068-9da648fc3c9f,Walawa Health Post,HEALTH_POST,Kabo,0.9824,match,1.0,0.9996,0.001,True,name 100%; 0.0 km apart; type match
node/2925719598,Bauda Health Post,HEALTH_POST,c314cdb6-63a5-4ee2-852e-8911a09aae66,Bauda Health Post,HEALTH_POST,Kiru,0.9824,match,1.0,0.9988,0.002,True,name 100%; 0.0 km apart; type match
node/2925757201,Durmawa Health Post,HEALTH_POST,9bc680ca-bbf1-4d54-85eb-f975879a6211,Durmawa Health Post,HEALTH_POST,Bebeji,0.9824,match,1.0,0.9991,0.001,True,name 100%; 0.0 km apart; type match
node/2925757204,Maraku Health Post,HEALTH_POST,386a5381-d0d4-4e6b-a0ac-60119966e0fa,Maraku Health Post,HEALTH_POST,Kiru,0.9824,match,1.0,0.9992,0.001,True,name 100%; 0.0 km apart; type match
node/2925757205,Tsaudawa Health Post,HEALTH_POST,7cee3870-56e8-44cb-b5a8-2280757a865e,Tsaudawa Health Post,HEALTH_POST,Kiru,0.9824,match,1.0,0.9994,0.001,True,name 100%; 0.0 km apart; type match
node/2925787870,Badafi Health Post,HEALTH_POST,58fd87ec-f653-45a8-891f-23e7d5dde150,Badafi Health Post,HEALTH_POST,Kiru,0.9824,match,1.0,0.991,0.014,True,name 100%; 0.0 km apart; type match
node/2925787872,Hayin Gwarmai Health Post,HEALTH_POST,5241fd44-24c5-4b3e-a183-0f4898cbbc01,Hayin Gwarmai Health Post,HEALTH_POST,Bebeji,0.9824,match,1.0,0.9988,0.002,True,name 100%; 0.0 km apart; type match
node/2925837271,Rufai Health Post,HEALTH_POST,ee2a47af-440a-433b-9ee1-3baa2b6670dd,Rufai Health Post,HEALTH_POST,Doguwa,0.9824,match,1.0,0.9991,0.001,True,name 100%; 0.0 km apart; type match
node/2925849528,Dan Gayaki Health Post,HEALTH_POST,f2f90c77-f699-47aa-89c1-eb665e62f854,Dan Gayaki Health Post,HEALTH_POST,Karaye,0.9824,match,1.0,0.9964,0.005,True,name 100%; 0.0 km apart; type match
node/2925849529,Gurawa Health Post,HEALTH_POST,855869cd-70e4-4ef2-97c3-9bd2c6fdb70c,Gurawa Health Post,HEALTH_POST,Karaye,0.9824,match,1.0,0.9998,0.0,True,name 100%; 0.0 km apart; type match
node/2925849532,Malamawa Health Post,HEALTH_POST,7ea46aa8-a0da-48ce-9abb-1532e51dce94,Malamawa Health Post,HEALTH_POST,Gwarzo,0.9824,match,1.0,0.9989,0.002,True,name 100%; 0.0 km apart; type match
node/2925991011,Bauda Health Post,HEALTH_POST,c314cdb6-63a5-4ee2-852e-8911a09aae66,Bauda Health Post,HEALTH_POST,Kiru,0.9824,match,1.0,0.9968,0.005,True,name 100%; 0.0 km apart; type match
node/2925991014,Durmawa Health Post,HEALTH_POST,9bc680ca-bbf1-4d54-85eb-f975879a6211,Durmawa Health Post,HEALTH_POST,Bebeji,0.9824,match,1.0,0.9992,0.001,True,name 100%; 0.0 km apart; type match
node/2925991017,Maraku Health Post,HEALTH_POST,386a5381-d0d4-4e6b-a0ac-60119966e0fa,Maraku Health Post,HEALTH_POST,Kiru,0.9824,match,1.0,0.9996,0.001,True,name 100%; 0.0 km apart; type match
node/2925991018,Tsaudawa Health Post,HEALTH_POST,7cee3870-56e8-44cb-b5a8-2280757a865e,Tsaudawa Health Post,HEALTH_POST,Kiru,0.9824,match,1.0,0.9992,0.001,True,name 100%; 0.0 km apart; type match
node/2925991019,Yako Primary Health Centre,PHC,a7bcc6c6-f910-4a75-80d2-a8fc1acf3e4f,Yako Primary Health Center,PHC,Kiru,0.9824,match,1.0,0.9961,0.006,True,name 100%; 0.0 km apart; type match
node/2929137238,Bankaura Health Post,HEALTH_POST,fbbd5398-8e4f-41f0-a99c-1cb9b3b2bd3d,Bankaura Health Post,HEALTH_POST,Bichi,0.9824,match,1.0,0.9995,0.001,True,name 100%; 0.0 km apart; type match
node/2929137239,Belli Health Post,HEALTH_POST,2b7dcfb4-8e8f-4e0c-99ac-03dde7980727,Belli Health Post,HEALTH_POST,Bichi,0.9824,match,1.0,0.9991,0.001,True,name 100%; 0.0 km apart; type match
node/2929137243,Damfamin Tofa Health Post,HEALTH_POST,503dc4f7-a478-4d95-83ef-8d2d4fc699d5,Damfamin Tofa Health Post,HEALTH_POST,Dawakin Tofa,0.9824,match,1.0,0.9992,0.001,True,name 100%; 0.0 km apart; type match
node/2929137246,Jinjimawa Health Post,HEALTH_POST,01d70a08-1343-48d7-9654-fca56949a61b,Jinjimawa Health Post,HEALTH_POST,Bichi,0.9824,match,1.0,0.9991,0.001,True,name 100%; 0.0 km apart; type match
node/2929137247,Jodade Health Post,HEALTH_POST,6cf4fa4f-d747-462c-9de8-1101e9877fc6,Jodade Health Post,HEALTH_POST,Kunchi,0.9824,match,1.0,0.9991,0.001,True,name 100%; 0.0 km apart; type match
node/2929137248,Kawaji Health Post,HEALTH_POST,f00adc9b-21e0-439a-be9a-e4ee156b6b00,Kawaji Health Post,HEALTH_POST,Bichi,0.9824,match,1.0,0.9968,0.005,True,name 100%; 0.0 km apart; type match
node/2929137250,Kuku Primary Health Centre,PHC,e3734c50-9efe-433a-8811-0bc1abcf63e5,Kuku Health Post,HEALTH_POST,Kunchi,0.9824,match,1.0,0.9993,0.001,False,name 100%; 0.0 km apart; type differs
node/2929137251,Kwamarawa Health Post,HEALTH_POST,6ea5381b-7d69-4a98-9c3b-e3148b3a6fb2,Kwamarawa Health Post,HEALTH_POST,Bichi,0.9824,match,1.0,0.9991,0.001,True,name 100%; 0.0 km apart; type match
node/2929137254,Taddangari Primary Health Centre,PHC,4477ea54-310f-43f0-8241-5ff97549fe0d,Taddangari Primary Health Center,PHC,Bichi,0.9824,match,1.0,0.9973,0.004,True,name 100%; 0.0 km apart; type match
node/2929137255,Tinki Health Post,HEALTH_POST,6ffc453c-79e5-481a-b02f-253b97a53d4c,Tinki Health Post,HEALTH_POST,Bichi,0.9824,match,1.0,0.9986,0.002,True,name 100%; 0.0 km apart; type match
node/2929137256,Tofawa Health Post,HEALTH_POST,b8c442ad-9f4e-45b9-97e2-fc3938fed665,Tofawa Health Post,HEALTH_POST,Kunchi,0.9824,match,1.0,0.9997,0.0,True,name 100%; 0.0 km apart; type match
node/2929137257,Tukuibi Health Post,HEALTH_POST,5c37a274-b3d6-47f0-8048-6eeda86ad6a4,Tukuibi Health Post,HEALTH_POST,Bichi,0.9824,match,1.0,0.9934,0.01,True,name 100%; 0.0 km apart; type match
node/2929137259,Yanbundu Health Post,HEALTH_POST,fe278beb-e7ad-406a-87c1-1823c79c0078,Yanbundu Health Post,HEALTH_POST,Bichi,0.9824,match,1.0,0.9995,0.001,True,name 100%; 0.0 km apart; type match
node/2929137260,Yola Health Post,HEALTH_POST,e0de1cfc-7994-4182-a8bc-4621fbbd675c,Yola Health Post,HEALTH_POST,Bichi,0.9824,match,1.0,0.9996,0.001,True,name 100%; 0.0 km apart; type match
node/2929399558,Baje Primary Health Centre,PHC,0cbc226d-face-4978-985a-23e0f941bcd5,Baje Health Post,HEALTH_POST,Kunchi,0.9824,match,1.0,0.9983,0.003,False,name 100%; 0.0 km apart; type differs
node/2929399564,Farsa Health Post,HEALTH_POST,aad58dce-e8bc-4323-8870-9522301efe3c,Farsa Health Post,HEALTH_POST,Tsanyawa,0.9824,match,1.0,0.9998,0.0,True,name 100%; 0.0 km apart; type match
node/2929399565,Gidan Nisau Health Post,HEALTH_POST,a4b00931-ede4-400c-8c46-6caa89a7e1be,Gidan Nisau Health Post,HEALTH_POST,Kunchi,0.9824,match,1.0,0.9995,0.001,True,name 100%; 0.0 km apart; type match
node/2929399566,Hagawa Health Post,HEALTH_POST,887a61f8-833e-44c2-8d2c-1e85fe1859b5,Hagawa Health Post,HEALTH_POST,Bichi,0.9824,match,1.0,0.9979,0.003,True,name 100%; 0.0 km apart; type match
node/2929399567,Karari Health Post,HEALTH_POST,966d0589-a90f-49ca-baee-3b64d3666c05,Karari Health Post,HEALTH_POST,Bichi,0.9824,match,1.0,0.9992,0.001,True,name 100%; 0.0 km apart; type match
node/2929399568,Lamba Health Post,HEALTH_POST,977eb5ae-4659-4843-bdda-c03c14d58a36,Lamba Health Center,PHC,Bichi,0.9824,match,1.0,0.9957,0.007,False,name 100%; 0.0 km apart; type differs
node/2929399570,Rigana Primary Health Centre,PHC,1ca3f7e8-82c3-44ac-8254-86db7d61540b,Rigana Health Post,HEALTH_POST,Kunchi,0.9824,match,1.0,0.9994,0.001,False,name 100%; 0.0 km apart; type differs
node/2929399572,Tatsan Health Post,HEALTH_POST,ce6d6960-20c4-419e-b9f7-ef1d84c69b6e,Tatsan Health Post,HEALTH_POST,Tsanyawa,0.9824,match,1.0,0.9975,0.004,True,name 100%; 0.0 km apart; type match
node/2929399574,Tsidau Health Post,HEALTH_POST,4897c1a4-688e-4fd6-b67c-75f156e0c184,Tsidau Health Post,HEALTH_POST,Bichi,0.9824,match,1.0,0.9969,0.005,True,name 100%; 0.0 km apart; type match
node/2929399575,Waire Health Post,HEALTH_POST,053bd3f5-1252-43b7-b988-8d2eeb01062c,Waire Health Post,HEALTH_POST,Bichi,0.9824,match,1.0,0.9989,0.002,True,name 100%; 0.0 km apart; type match
node/2929399577,Yangwarzo Health Post,HEALTH_POST,7dc7a681-b64c-4133-9877-f778a2510496,Yangwarzo Health Post,HEALTH_POST,Bichi,0.9824,match,1.0,0.9975,0.004,True,name 100%; 0.0 km apart; type match
node/2953819019,Kokai Health Post,HEALTH_POST,54cf5e96-b39c-4144-a411-2f29158e0700,Kokai Health Post,HEALTH_POST,Tsanyawa,0.9824,match,1.0,0.999,0.002,True,name 100%; 0.0 km apart; type match
node/2954029812,Gwarabjawa Health Post,HEALTH_POST,dcd75f26-2251-4413-942b-0d73b6d957df,Gwarabjawa Health Post,HEALTH_POST,Dambatta,0.9824,match,1.0,0.9992,0.001,True,name 100%; 0.0 km apart; type match
node/2954277529,Mazan Gudu Health Post,HEALTH_POST,afe720f5-d8b1-48af-a2b4-66fd8d6390fa,Mazan Gudu Health Post,HEALTH_POST,Gabasawa,0.9824,match,1.0,0.9996,0.001,True,name 100%; 0.0 km apart; type match
way/279086588,Fuskar Gabas Primary Health Centre,PHC,bfbdcd39-525a-4378-86e2-3f3eb7370e72,Fuskar Gabas Health Clinic,CLINIC,Kano Municipal,0.9824,match,1.0,0.9957,0.007,False,name 100%; 0.0 km apart; type differs
way/282905006,Geza Health Post,HEALTH_POST,43bae462-256c-4dcc-ae10-07921ab166c4,Geza Health Post,HEALTH_POST,Minjibir,0.9824,match,1.0,0.9986,0.002,True,name 100%; 0.0 km apart; type match
way/283101646,Rafin Tsamiya Health Post,HEALTH_POST,30f1c797-c6f5-4fa2-9735-ff4a34e5ac35,Rafin Tsamiya Health Post,HEALTH_POST,Tsanyawa,0.9824,match,1.0,0.9987,0.002,True,name 100%; 0.0 km apart; type match
way/286269667,Kwarkiya Health Post,HEALTH_POST,996d130b-e6b3-4ff9-844c-b7a2581c172b,Kwarkiya Health Post,HEALTH_POST,Minjibir,0.9824,match,1.0,0.9996,0.001,True,name 100%; 0.0 km apart; type match
way/286271541,Garke Health Post,HEALTH_POST,37ee6e61-6650-4edb-9cfe-9a32fb09a71e,Garke Health Post,HEALTH_POST,Minjibir,0.9824,match,1.0,0.9979,0.003,True,name 100%; 0.0 km apart; type match
way/286439184,Gasgainu Health Post,HEALTH_POST,9c1e294d-8d00-4213-859d-9da4f2886d29,Gasgainu Health Post,HEALTH_POST,Minjibir,0.9824,match,1.0,0.9997,0.001,True,name 100%; 0.0 km apart; type match
way/286766935,Danbawa Health Post,HEALTH_POST,5e5024e5-fb17-4bf3-bba1-99b4d2be5d85,Danbawa Health Post,HEALTH_POST,Minjibir,0.9824,match,1.0,0.9991,0.001,True,name 100%; 0.0 km apart; type match
way/287517082,Sarbi Health Post,HEALTH_POST,c385ca0e-d474-413a-a128-2f6c826ab8ae,Sarbi Health Post,HEALTH_POST,Minjibir,0.9824,match,1.0,0.9994,0.001,True,name 100%; 0.0 km apart; type match
way/287827312,Zango Health Post,HEALTH_POST,e4c36609-af24-46e9-ba7b-8dad50c39685,Zango Health Post,HEALTH_POST,Minjibir,0.9824,match,1.0,0.9992,0.001,True,name 100%; 0.0 km apart; type match
way/288288676,Bare Bari Health Post,HEALTH_POST,e1e39893-d05d-4027-bc30-57576ae3253f,Bare Bari Health Post,HEALTH_POST,Makoda,0.9824,match,1.0,0.9997,0.0,True,name 100%; 0.0 km apart; type match
way/288457763,Shawu Health Post,HEALTH_POST,64119ce9-5aa6-4951-9611-060929223618,Shawu Health Post,HEALTH_POST,Takai,0.9824,match,1.0,0.999,0.001,True,name 100%; 0.0 km apart; type match
way/288472000,Baushe Health Post,HEALTH_POST,7d260b0a-b963-47bd-a92e-2ad655979a29,Baushe Health Post,HEALTH_POST,Dambatta,0.9824,match,1.0,0.9976,0.004,True,name 100%; 0.0 km apart; type match
way/288638730,Ruwantsa Health Post,HEALTH_POST,01fe4796-01c1-4cfe-87a7-288f4599765d,Ruwantsa Health Post,HEALTH_POST,Dambatta,0.9824,match,1.0,0.9987,0.002,True,name 100%; 0.0 km apart; type match
way/289763926,Falgore Health Post,HEALTH_POST,f405904d-44ef-470c-bc26-b3e5f62ad3a8,Falgore Health Post,HEALTH_POST,Doguwa,0.9824,match,1.0,0.9975,0.004,True,name 100%; 0.0 km apart; type match
way/290171092,Baure Health Post,HEALTH_POST,64de5fd3-b198-42eb-84f8-a00a4149e45b,Baure Health Post,HEALTH_POST,Bagwai,0.9824,match,1.0,0.9949,0.008,True,name 100%; 0.0 km apart; type match
way/290171093,Kauyen Adam Health Post,HEALTH_POST,4c3d9d9b-33fe-41ec-813a-fd4cda6ab032,Kauyen Adam Health Post,HEALTH_POST,Bagwai,0.9824,match,1.0,0.9986,0.002,True,name 100%; 0.0 km apart; type match
way/290171096,Yartofa Health Post,HEALTH_POST,7079e1ed-f604-43ea-a887-f8244b3ec781,Yartofa Health Post,HEALTH_POST,Bagwai,0.9824,match,1.0,0.9978,0.003,True,name 100%; 0.0 km apart; type match
way/290171098,Kariya Health Post,HEALTH_POST,4f183c46-00d8-41ef-8e11-0ea3674138a1,Kariya Health Post,HEALTH_POST,Bagwai,0.9824,match,1.0,0.9986,0.002,True,name 100%; 0.0 km apart; type match
way/290171105,Tsattawa Health Post,HEALTH_POST,5bdefb70-19d1-4339-90e3-e1e489b99ff9,Tsattawa Health Post,HEALTH_POST,Bagwai,0.9824,match,1.0,0.9965,0.005,True,name 100%; 0.0 km apart; type match
way/290171106,Iyawa Health Post,HEALTH_POST,94e97f9d-db67-48b0-a33b-d17dbaf043f4,Iyawa Health Post,HEALTH_POST,Bichi,0.9824,match,1.0,0.9997,0.0,True,name 100%; 0.0 km apart; type match
way/290171107,Badau Health Post,HEALTH_POST,b86ebd10-a292-4d4d-90a4-fc74b3552c44,Badau Health Post,HEALTH_POST,Bagwai,0.9824,match,1.0,0.9968,0.005,True,name 100%; 0.0 km apart; type match
way/290171109,Badodo Health Post,HEALTH_POST,db4b3227-5f27-4b00-8c45-a17b0cbe46b8,Badodo Health Post,HEALTH_POST,Bagwai,0.9824,match,1.0,0.9984,0.002,True,name 100%; 0.0 km apart; type match
way/290171113,Tuga Health Post,HEALTH_POST,6b114c6c-113b-4bbb-9775-b3a0f35159f3,Tuga Health Post,HEALTH_POST,Bagwai,0.9824,match,1.0,0.9936,0.01,True,name 100%; 0.0 km apart; type match
way/290171114,Dutsen Karya Health Post,HEALTH_POST,656038a5-b2be-40e6-a766-43e0400868fc,Dutsen Karya Health Post,HEALTH_POST,Bichi,0.9824,match,1.0,0.9978,0.003,True,name 100%; 0.0 km apart; type match
way/290171115,Rimin Dako Health Post,HEALTH_POST,9c7e13b9-5ede-4ef9-8c57-88120bff55fe,Rimin Dako Health Post,HEALTH_POST,Bagwai,0.9824,match,1.0,0.9983,0.003,True,name 100%; 0.0 km apart; type match
way/290171116,Gajal Health Post,HEALTH_POST,6c81597d-4158-48a3-8d48-b719de27a799,Gajal Health Post,HEALTH_POST,Bagwai,0.9824,match,1.0,0.9979,0.003,True,name 100%; 0.0 km apart; type match
way/290171118,Romo Health Post,HEALTH_POST,403d5c9c-8340-4d7d-9b80-58a500a2c7c5,Romo Health Clinic,CLINIC,Bagwai,0.9824,match,1.0,0.9977,0.003,False,name 100%; 0.0 km apart; type differs
way/290533455,Biyamusu Health Post,HEALTH_POST,55651117-2830-400f-bebc-0b859f151a12,Biyamusu Health Post,HEALTH_POST,Ajingi,0.9824,match,1.0,0.9995,0.001,True,name 100%; 0.0 km apart; type match
way/290649986,Gamoji Health Post,HEALTH_POST,f16251b2-4215-45ec-8d73-69980a758a9a,Gamoji Health Post,HEALTH_POST,Gaya,0.9824,match,1.0,0.996,0.006,True,name 100%; 0.0 km apart; type match
way/290650580,Jigar Health Post,HEALTH_POST,e823f8ae-2280-4b7b-a149-d1689512534d,Jigar Health Post,HEALTH_POST,Albasu,0.9824,match,1.0,0.9992,0.001,True,name 100%; 0.0 km apart; type match
way/290651186,Yawurma Health Post,HEALTH_POST,ce54c137-3843-44db-a0f1-e1f5cf6c2a9b,Yawurma Health Post,HEALTH_POST,Albasu,0.9824,match,1.0,0.9995,0.001,True,name 100%; 0.0 km apart; type match
way/290673630,Daho Health Post,HEALTH_POST,fbd8bbe0-d976-4b03-8e10-5de7aac6b2fc,Daho Health Post,HEALTH_POST,Albasu,0.9824,match,1.0,0.9987,0.002,True,name 100%; 0.0 km apart; type match
way/290680270,Zananne Health Post,HEALTH_POST,bdc8818f-d993-4b6e-af6d-0328d9f347db,Zananne Health Post,HEALTH_POST,Albasu,0.9824,match,1.0,0.9988,0.002,True,name 100%; 0.0 km apart; type match
way/290682238,Jirago Health Post,HEALTH_POST,efbf97c9-420c-425e-a47b-11101610c40c,Jirago Health Post,HEALTH_POST,Albasu,0.9824,match,1.0,0.9962,0.006,True,name 100%; 0.0 km apart; type match
way/290825652,Yanganau Health Post,HEALTH_POST,fad1aeec-61aa-4b1c-abc5-924ec2c6275f,Yanganau Health Post,HEALTH_POST,Tsanyawa,0.9824,match,1.0,0.9981,0.003,True,name 100%; 0.0 km apart; type match
way/290832368,Zakawa Health Post,HEALTH_POST,375b9e1e-2a12-4700-9977-10ae598bc281,Zakawa Health Post,HEALTH_POST,Tsanyawa,0.9824,match,1.0,1.0,0.0,True,name 100%; 0.0 km apart; type match
way/291322256,Gachi Kedi Health Post,HEALTH_POST,92b963da-b47a-4cbe-8436-298e62045dc5,Gachi Kedi Health Post,HEALTH_POST,Wudil,0.9824,match,1.0,0.9988,0.002,True,name 100%; 0.0 km apart; type match
way/291435971,Tamawa Health Post,HEALTH_POST,658dce8c-3a5e-4475-b686-9e1c545fe6c7,Tamawa Health Post,HEALTH_POST,Rimin Gado,0.9824,match,1.0,0.9987,0.002,True,name 100%; 0.0 km apart; type match
